protocol_mode,transaction_id,I_ac,logical_download_id,true_device_id,mno,profile_id
aura_rsp,D3F681D8E72884E8D6B92855E9E2FF48,IAC-C769A1FB6693F0F216EA909B4EE25168,D0118-M04,Device-0118,MNO-D,PROFILE-ab02d72f09d50bcf4258
standard_rsp,AC66527D563F51CBFBC5214F06D53698,MID-3B1CA05749EA885686C9E4E18CD078E4,D0173-M01,Device-0173,MNO-A,PROFILE-8b8af3a68ec9c853d95e
aura_rsp,3D429061B4B7850EC2177A0623704976,IAC-6D81B72DE544ECEC2F8EF311ED83C63D,D0173-M01,Device-0173,MNO-A,PROFILE-8b8af3a68ec9c853d95e
standard_rsp,57FD1B7BB69A62042601EC78D034B00C,MID-AF0CE6A77430E4EEC24085F52950DE96,D0024-M02,Device-0024,MNO-B,PROFILE-dab6e79fc38b9a18a6c9
aura_rsp,998E121E14551E694214E63306FEB4F8,IAC-D526DBF215C21A3DC405A37186A6D6CD,D0024-M02,Device-0024,MNO-B,PROFILE-dab6e79fc38b9a18a6c9
standard_rsp,1B2943F73B265B32F27B7A651ACFDA6D,MID-CA89D7235B96EEA80925D14EAA0FC3DE,D0169-M03,Device-0169,MNO-C,PROFILE-b1ff4a6de16276d42416
aura_rsp,34FF47BF30F3E4863D82BA9E737615B5,IAC-6197309BD5B410FCD3505E915EB99EBE,D0169-M03,Device-0169,MNO-C,PROFILE-b1ff4a6de16276d42416
standard_rsp,868351E33E13FBCC35F3E5DD1A9C3B77,MID-69F56B72A441166C1F9B0B0DCB9B7718,D0036-M03,Device-0036,MNO-C,PROFILE-84b0bb4df8d85c782b53
aura_rsp,07A468779DB263CFD7D5C67A654FC1E5,IAC-7B0441830C14FF0FC3EC5584712FC940,D0036-M03,Device-0036,MNO-C,PROFILE-84b0bb4df8d85c782b53
standard_rsp,EA59C95156D23BAF95B84930B9EB691F,MID-B69331FBFD022B7DF165CED52CEE1C6B,D0247-M02,Device-0247,MNO-B,PROFILE-c25842038b892616dfa1
aura_rsp,B2A6DDE284D85636B01D79BF1DAE5708,IAC-6C86FD090A89277BA7CD739CC245541E,D0247-M02,Device-0247,MNO-B,PROFILE-c25842038b892616dfa1
standard_rsp,B02D55C9EBB2EFBAF9768AED3A451174,MID-BF88C2B2E851C3651B8BAF85F8515A46,D0059-M03,Device-0059,MNO-C,PROFILE-0276b851d4e63aa79c32
aura_rsp,89BC4EEA85482DB1180084BFECF33E95,IAC-6DD790B8EA66D937F16024CAF115B4DA,D0059-M03,Device-0059,MNO-C,PROFILE-0276b851d4e63aa79c32
standard_rsp,36D38408C04B23D34643DB88F30BC70A,MID-A44D7F61E5143DB61FE87C6BA36CB98B,D0057-M03,Device-0057,MNO-C,PROFILE-5b0330737136e6913c16
aura_rsp,58173B10333E518EF9535BA83559B85D,IAC-3CB7E0DB60EBEE83188A09152A993E11,D0057-M03,Device-0057,MNO-C,PROFILE-5b0330737136e6913c16
standard_rsp,A2229233A932E6FD80F826B759CAD9A3,MID-F32DF5A9323D4099443EB33E725825A3,D0012-M03,Device-0012,MNO-C,PROFILE-e39cfe88e9626e56b836
aura_rsp,0B423B9A1EB4B7370C8DF2C3D8E2464E,IAC-0D407B247A5CAFCCE15D9E72FD74D193,D0012-M03,Device-0012,MNO-C,PROFILE-e39cfe88e9626e56b836
standard_rsp,BD03C7F29BDA33E4902EE81A593A281E,MID-377BB424BADDC3CD9636EBF1CCF099BE,D0122-M02,Device-0122,MNO-B,PROFILE-421e1c08193d82e40a6a
aura_rsp,8542549A51A66656AAF4378CDEEFE183,IAC-1F0270858320511BB4C816B3D37B6BCB,D0122-M02,Device-0122,MNO-B,PROFILE-421e1c08193d82e40a6a
standard_rsp,8507C738094D55A637033628BDF53FC9,MID-2CE194AFAC8CDF171137FF29DA9FC285,D0199-M03,Device-0199,MNO-C,PROFILE-29f2123330838d5ec5a1
aura_rsp,695EFD5E5B03D7051DC093742BA57AB1,IAC-6127FB963EC8C2E0CA94C8DB78AC7C49,D0199-M03,Device-0199,MNO-C,PROFILE-29f2123330838d5ec5a1
standard_rsp,18BDD71C1CB1B7F51321BA96FD9D1A17,MID-F3A926176A7133D1264C305EA1CD3FA4,D0167-M02,Device-0167,MNO-B,PROFILE-fd326a662292bc7eae4f
aura_rsp,95B81314AA920FEC5859EBBCFE94CE30,IAC-D5F9EBBDDF415701ED2A56AF15706C4A,D0167-M02,Device-0167,MNO-B,PROFILE-fd326a662292bc7eae4f
standard_rsp,09893E227C7826426089513795AA831A,MID-D1158A32473B0455C7AAA4DB50F901C1,D0230-M03,Device-0230,MNO-C,PROFILE-d34ac5ceb2ce480da101
aura_rsp,18464D7BD5D0D4F4EFADC32DA0852A99,IAC-E775D1AE8BBBB8F709C302441A061AA4,D0230-M03,Device-0230,MNO-C,PROFILE-d34ac5ceb2ce480da101
standard_rsp,B0E04A83948570AA5B0FB980F09BDA4C,MID-D501A2321099F4A337D049645A6D3E28,D0038-M03,Device-0038,MNO-C,PROFILE-df7430ec0deba1771d40
aura_rsp,2A5EBE86C7696A312BC260506B471860,IAC-24F39965EDEFB82F927A6DD1B36EB32C,D0038-M03,Device-0038,MNO-C,PROFILE-df7430ec0deba1771d40
standard_rsp,3159FE59BCB72BDE5F8EA579DEBF0E8E,MID-4CCD00A2BA4F32A7734664ED0E2DE7C2,D0201-M03,Device-0201,MNO-C,PROFILE-3aeb80c8b0a00f196b4b
aura_rsp,51A8F0424E97CBAAFA735CB6A3C1D66E,IAC-D8B34BB617EF810536270C577192FCA0,D0201-M03,Device-0201,MNO-C,PROFILE-3aeb80c8b0a00f196b4b
standard_rsp,593145D49C922FAF3ED5E6D0E9BE3D53,MID-B5E2110E7F87DC4D513C7279EBF6C1A7,D0014-M04,Device-0014,MNO-D,PROFILE-e3273d1589ba443ccdf2
aura_rsp,B3659D49DF29786F57338E0DE8F663AD,IAC-5A16F75932317C01A1EF089125DE7045,D0014-M04,Device-0014,MNO-D,PROFILE-e3273d1589ba443ccdf2
standard_rsp,701A81420F2DC6195EF8DE2B196B1D53,MID-CF53E7C455ACFDE12726F8E10AEE130B,D0160-M01,Device-0160,MNO-A,PROFILE-ee3725b3ce875ca0be13
aura_rsp,F754DE09745A46E7BCA3AA63730D8600,IAC-6D408CFEED9057437FBAAB5C58FE70F8,D0160-M01,Device-0160,MNO-A,PROFILE-ee3725b3ce875ca0be13
standard_rsp,DA9BA9F78FAC0F0198EEC371F20B62B0,MID-241D2B3766B75B74FF1CE2864803927B,D0146-M03,Device-0146,MNO-C,PROFILE-4bf66e6d35986ee64165
aura_rsp,D4742E915EBC48E01A1402725AAC9D5E,IAC-88277393B19230A852E7F89B9FA2A57A,D0146-M03,Device-0146,MNO-C,PROFILE-4bf66e6d35986ee64165
standard_rsp,AC14E332B6446D0398E975ABE483DC93,MID-0F165B1567879F529CF672BDB41FF857,D0202-M03,Device-0202,MNO-C,PROFILE-1b145a671a1b78e573e6
aura_rsp,F965B85955055BF3E024C4B9A5859320,IAC-7380F3C0A8E0DCC9053F45BED4825C89,D0202-M03,Device-0202,MNO-C,PROFILE-1b145a671a1b78e573e6
standard_rsp,7704D5E7FA4E966B056AEE02C2F39755,MID-67760B4AC8D437CEC544330DE52B4423,D0247-M04,Device-0247,MNO-D,PROFILE-c3b94abdaed6d5070746
aura_rsp,B4F134EBE0A8BD4BF273290E266FB039,IAC-D6BCE3289BC5665AABA76F09126D596B,D0247-M04,Device-0247,MNO-D,PROFILE-c3b94abdaed6d5070746
standard_rsp,73E6E254EAD1A4BB4917E7C91EB8B1D2,MID-D31ADDF2CC9D541B8EF6A30EEFF61DF8,D0128-M04,Device-0128,MNO-D,PROFILE-d6a874c68dc1f8e612da
aura_rsp,DF119D396E828202937458FBA99FC7F9,IAC-B62E036D5C1B84B7DFEE4EC7893B44E5,D0128-M04,Device-0128,MNO-D,PROFILE-d6a874c68dc1f8e612da
standard_rsp,1745E7AE953182573EB1D5FB72668C25,MID-A906235C543E52F26A4CCC410388C1A7,D0138-M03,Device-0138,MNO-C,PROFILE-97ee1bd1f22170b09dc5
aura_rsp,B5F69865D554633211B699A15A8BFE1C,IAC-C2359D69DC7EA9042378DC71474FB38A,D0138-M03,Device-0138,MNO-C,PROFILE-97ee1bd1f22170b09dc5
standard_rsp,E7B780334CF4D34374F254E83A5D06B4,MID-7BC306020B18B2266FA6B3343FDC9494,D0187-M01,Device-0187,MNO-A,PROFILE-a79300564be4cea33bf1
aura_rsp,26BCBA579EFDBE6DA6B22980C739421B,IAC-F92F2A8CC3406AA0669B9AD08D4CFAE6,D0187-M01,Device-0187,MNO-A,PROFILE-a79300564be4cea33bf1
standard_rsp,72E955218121816DDA51C93DAD6C17F4,MID-94F7209E1110625C8D94EE6899DCE42A,D0039-M01,Device-0039,MNO-A,PROFILE-bff5dd4af96bf69b8172
aura_rsp,59223C77D977F7C00FCED19862D711E2,IAC-BE45271BC930348EFE43A9E883E61969,D0039-M01,Device-0039,MNO-A,PROFILE-bff5dd4af96bf69b8172
standard_rsp,006A6B602BFFC99B8736CDA6B9F8CEEF,MID-BF6E20DB41E6ED6CE35F40773B00B846,D0223-M04,Device-0223,MNO-D,PROFILE-f6d3417aa49be38e71eb
aura_rsp,8D86C4135B4C6007B22EF94DE253AC94,IAC-BD6565DB59E2CDA33B7BA151D2F4520A,D0223-M04,Device-0223,MNO-D,PROFILE-f6d3417aa49be38e71eb
standard_rsp,81E4C320D11724161C476406DC62FF0C,MID-CDE223902BCD3E69C1032948BC0288F4,D0078-M01,Device-0078,MNO-A,PROFILE-38c829afaf48d7e8d510
aura_rsp,32BD24DEAFF534910727E0C14910271F,IAC-C526B5D9E110600885B354B9C9598075,D0078-M01,Device-0078,MNO-A,PROFILE-38c829afaf48d7e8d510
standard_rsp,0E15EBA6A7A50C6F8E2A41E1613BCD0B,MID-D6DCC4BAF0BFF934697BC134BBAF0B07,D0188-M02,Device-0188,MNO-B,PROFILE-8ffc1d5f8093305b65c4
aura_rsp,7CDEE17AFD3EE3A04D0C552E414A15F2,IAC-B8C6D0DF4C870A87FF109F7CD3171F44,D0188-M02,Device-0188,MNO-B,PROFILE-8ffc1d5f8093305b65c4
standard_rsp,38681574419D44A23F70981CF9AF0F2E,MID-C1481625BB0BC999FC0FF5686248B48B,D0074-M02,Device-0074,MNO-B,PROFILE-cbfd3693ae675d6aaa28
aura_rsp,4A69BECE434B3EBF17D5AA6186318964,IAC-80185A43FA301D10801965CB7A48797F,D0074-M02,Device-0074,MNO-B,PROFILE-cbfd3693ae675d6aaa28
standard_rsp,35E1EAD493D4BDB711A84FA242B17FEF,MID-B493F3A0D038F527CEC87D00B6235081,D0157-M02,Device-0157,MNO-B,PROFILE-3539ec149f5bbab10d64
aura_rsp,445602D024D7958AD260200D81C1227D,IAC-0452017247451635C6C17DDA4C260ECE,D0157-M02,Device-0157,MNO-B,PROFILE-3539ec149f5bbab10d64
standard_rsp,7B3B63E9725B6DAA15177954CABB4507,MID-DF3A10C8717940654DC812313FCDF017,D0235-M04,Device-0235,MNO-D,PROFILE-af50fc4b2fb43f056260
aura_rsp,691C9DBFC5E29E10442D81EFD7D8D53E,IAC-B20A11666F8BC6280D34D900D456B509,D0235-M04,Device-0235,MNO-D,PROFILE-af50fc4b2fb43f056260
standard_rsp,3206D68FB49644E3C108DC4F4D70A96B,MID-BA984347A09191486D4E8866158F6A75,D0028-M01,Device-0028,MNO-A,PROFILE-5439d4ae93a02e3d0284
aura_rsp,F0C23D9F3D8209191B87083647424A3E,IAC-C6A1182C2FE48416BDC7C163561FF08B,D0028-M01,Device-0028,MNO-A,PROFILE-5439d4ae93a02e3d0284
standard_rsp,3CBE30515446064F6510C7D2788B1455,MID-792E7DD8CA594A4BC1F7176F1AB588BA,D0074-M03,Device-0074,MNO-C,PROFILE-0ad210a5d7c6595e1570
aura_rsp,8F4714D157C39DB7CC9FE2CBB045FD62,IAC-185622B6275DD0B77C9D581CD9BFED21,D0074-M03,Device-0074,MNO-C,PROFILE-0ad210a5d7c6595e1570
standard_rsp,B576FAD77C7E7D2007BB2BEDED554696,MID-A2FCC3F96891C84DD9099EE5CC85928B,D0219-M01,Device-0219,MNO-A,PROFILE-6a82627c4507a8daa90f
aura_rsp,77637385934C9E92F187F1B3FA62CA8A,IAC-CC85363D2646CD503392BAA45C71F1B9,D0219-M01,Device-0219,MNO-A,PROFILE-6a82627c4507a8daa90f
standard_rsp,EF077349B549D85FDB84CEE87F419B3E,MID-EABD10278FCC1A4B978A1055602FEEFC,D0173-M03,Device-0173,MNO-C,PROFILE-50db5a169aba2dce1808
aura_rsp,A612ED969E58D0FB46A90EF1E043370A,IAC-F3362FADC9E58357A97705D3AF4328F6,D0173-M03,Device-0173,MNO-C,PROFILE-50db5a169aba2dce1808
standard_rsp,DF1F804BE3F2CB3007427FAA4C4D10DB,MID-59ACF35D9387567FA9D292354F7313F8,D0022-M01,Device-0022,MNO-A,PROFILE-ef4d555668fac5bb058d
aura_rsp,723E6B5639EB1A46274771787F56CDD0,IAC-8397A872525F9B050C6902B76ECE0ED6,D0022-M01,Device-0022,MNO-A,PROFILE-ef4d555668fac5bb058d
standard_rsp,13B9382335182015AB267690CC2A2125,MID-E9C480BD167CFF15E003407F86EFEE32,D0019-M02,Device-0019,MNO-B,PROFILE-9ee0fd4bf8edb7c085b2
aura_rsp,8651FCA29DB77E20E431CB72ED78866B,IAC-5F3D80EF26914FE6CF991011A0CDDB5B,D0019-M02,Device-0019,MNO-B,PROFILE-9ee0fd4bf8edb7c085b2
standard_rsp,21390018AEE600870E9C5A7AA995BF20,MID-AE077ACD537F5941709EA15BA0EB2070,D0049-M01,Device-0049,MNO-A,PROFILE-74ef9fd6bb5e1d2eb0b7
aura_rsp,4A80CAB0B9ECA0115B2EF5A619C83224,IAC-1CB1816A76DC8C5299D05492E8F62532,D0049-M01,Device-0049,MNO-A,PROFILE-74ef9fd6bb5e1d2eb0b7
standard_rsp,1C9085B1D4203D3060701FEC8051BFDA,MID-8B15F830A6989D35638524B5A212E4F9,D0052-M02,Device-0052,MNO-B,PROFILE-5f7e5b7bebf1891841d3
aura_rsp,E8C51E690EA0D21B385D79CC8999089C,IAC-935A6229853682EF7A34025FC6A694AD,D0052-M02,Device-0052,MNO-B,PROFILE-5f7e5b7bebf1891841d3
standard_rsp,88808D46EC3924AEDB080970568BECFB,MID-93598B6AEC52B424B27C3EA8E7CEAFB0,D0025-M04,Device-0025,MNO-D,PROFILE-c1573e2a4239bb8e0625
aura_rsp,C3D018BE103DAF01EC07D151A2092F3D,IAC-CE66EB900FBF1DBE975C85DD17DC6A76,D0025-M04,Device-0025,MNO-D,PROFILE-c1573e2a4239bb8e0625
standard_rsp,AC0116EB7B710506C57122222FDBA342,MID-28BB6D2F9EF15FC18E66DF0FF901BA0A,D0191-M04,Device-0191,MNO-D,PROFILE-35c0afe1acd3da3fea10
aura_rsp,A1C1983E0F920220E66DDDE4D82D0E36,IAC-D9BFEE3339EB8168E3EA446E88CCAE46,D0191-M04,Device-0191,MNO-D,PROFILE-35c0afe1acd3da3fea10
standard_rsp,EEF17E021EF02610F17BBB3951494F56,MID-5657253BADE5A7A89CC120905D9866C1,D0145-M01,Device-0145,MNO-A,PROFILE-00f6b465ab9459ebc771
aura_rsp,ACF2B5BB6C13AF270F539EA1CA3D26E2,IAC-2CC10C7DD806DC0382B7A648E17CA161,D0145-M01,Device-0145,MNO-A,PROFILE-00f6b465ab9459ebc771
standard_rsp,4F2FC2C71A4FB36BADC7F29384F29D8C,MID-95CC65401ADED83EC50BFE5560FD60F7,D0221-M02,Device-0221,MNO-B,PROFILE-2e3b22d3c5951a44aa59
aura_rsp,6E6D483A08EA85108D6B5FCAE98622FB,IAC-2B6600F5E219909F664258A51724F2F8,D0221-M02,Device-0221,MNO-B,PROFILE-2e3b22d3c5951a44aa59
standard_rsp,97729E87FCF0690F06DF1D7D3C0BCBDF,MID-4350FE4184562699260275C326262817,D0079-M03,Device-0079,MNO-C,PROFILE-a1a736f899c22cf24baa
aura_rsp,F319FC3DD7B2FC1B30FA5F86115EBDF7,IAC-7980C2D741113F0D3BC2154206E93E1C,D0079-M03,Device-0079,MNO-C,PROFILE-a1a736f899c22cf24baa
standard_rsp,05C822CA2650E47D66A0C6E18DB8BFF6,MID-5D6C7691836C6B4B84D716B793F696D7,D0020-M04,Device-0020,MNO-D,PROFILE-22ed2cc742709646133f
aura_rsp,10306AB70713B11E054EE411382138BF,IAC-5398F543E860B2890D776BBBF5A358DF,D0020-M04,Device-0020,MNO-D,PROFILE-22ed2cc742709646133f
standard_rsp,FFF52B7409D3CCE05FDAD53DB7AA6ABB,MID-8A202CFBAAD074D380D32918D8C9CE93,D0245-M02,Device-0245,MNO-B,PROFILE-c78c674aaf17fc478d94
aura_rsp,CAB68B7FE04A8B57B2BA46BEBED54C92,IAC-C58F7666CEABCE407B275013FB3D513B,D0245-M02,Device-0245,MNO-B,PROFILE-c78c674aaf17fc478d94
standard_rsp,B763638277570D926D3DE6960F6BAEA6,MID-B7409191097DE8752B9824408BEFA51E,D0158-M02,Device-0158,MNO-B,PROFILE-74c4b72991442d14c90c
aura_rsp,DEB21FBD4332A57DE3C2C9E79555562B,IAC-605D84CF6B8220D425EF4BE68EDBAE38,D0158-M02,Device-0158,MNO-B,PROFILE-74c4b72991442d14c90c
standard_rsp,F25612692BA9337E47202DF6674077C4,MID-C9108AF9AEF2B54A56186B55C88CBE89,D0062-M02,Device-0062,MNO-B,PROFILE-cfe428cc499db00da891
aura_rsp,C1223EAF3A58F7F846B1DF65FD406352,IAC-30C2BB1E042AE965EE4923864C1C59D2,D0062-M02,Device-0062,MNO-B,PROFILE-cfe428cc499db00da891
standard_rsp,1E61094F21D87C2E0ECFAE20D0E5C610,MID-2C15275B999C00D6BEB5A02BAFD1E91A,D0075-M01,Device-0075,MNO-A,PROFILE-05c4fc80b38fbfd9ecf6
aura_rsp,F901AB34F3A8B14007443D9F3CFAAAA3,IAC-D11B94F24F33E75BDB135A41ED50E2D6,D0075-M01,Device-0075,MNO-A,PROFILE-05c4fc80b38fbfd9ecf6
standard_rsp,D5D5FA96BFCFCE679205AAE9B8D99313,MID-895E70E3145C79DB746633FB71E4F1CB,D0029-M03,Device-0029,MNO-C,PROFILE-d1aede3f04e0b38cbfe2
aura_rsp,154DF41457A446EA1D2FE5B95BBD067D,IAC-18D259A80F83E3D0804CB57ADD359013,D0029-M03,Device-0029,MNO-C,PROFILE-d1aede3f04e0b38cbfe2
standard_rsp,4A20EA2171E211B229FB536B72780A11,MID-C467B1C026EF4BA321D5F79497E4867D,D0138-M02,Device-0138,MNO-B,PROFILE-d5b60d77f1de4b1ac832
aura_rsp,D15BBEC38D2AB6FB8D5817249F4A2084,IAC-73F885C7F0F5655C6C2B1D0C1A906365,D0138-M02,Device-0138,MNO-B,PROFILE-d5b60d77f1de4b1ac832
standard_rsp,F1C0817F29B035F00A8654B77C64AA3F,MID-A4FF4A211EECAACDAAC74EC67929066F,D0093-M04,Device-0093,MNO-D,PROFILE-56b0b9c97a954ef54b53
aura_rsp,E75523FA47DF11B261FB8C6A65067BC1,IAC-96C8964FE7ED3896371F0E451C5397DC,D0093-M04,Device-0093,MNO-D,PROFILE-56b0b9c97a954ef54b53
standard_rsp,BF4587DF04230FF3863429CB2582E1EF,MID-0035277CF9641D5D0C97F4564FA245AB,D0139-M04,Device-0139,MNO-D,PROFILE-948f150d86dddf1eeb8c
aura_rsp,A38593CC255D532CD8DBD87F9BE18A98,IAC-1F3ACFBB2E2CBF60B86EC4A24B897ABD,D0139-M04,Device-0139,MNO-D,PROFILE-948f150d86dddf1eeb8c
standard_rsp,8C8A9A2846741604C6EDB302657E1478,MID-F3BB680843555FC83DBA56C881AC2520,D0217-M01,Device-0217,MNO-A,PROFILE-1880fb813be091d6e529
aura_rsp,8025B2D7C44DCD7285251FE60DAF6536,IAC-D200392C05976DAA7A6E7DC0A15B4424,D0217-M01,Device-0217,MNO-A,PROFILE-1880fb813be091d6e529
standard_rsp,8959BB816866B08D3D23E16CC7477C58,MID-2A68CDD2107CE0409142BD3A756C1F08,D0046-M01,Device-0046,MNO-A,PROFILE-48772585cbfdbb009910
aura_rsp,5BB301BF44BE765D0A0AD51C0725F735,IAC-C81C058FB94359725D90AF5BB08D3108,D0046-M01,Device-0046,MNO-A,PROFILE-48772585cbfdbb009910
standard_rsp,779BD05F4DCF912A68CCEE8443389300,MID-73AEA0C2936375D169416A8E1AD3C989,D0158-M03,Device-0158,MNO-C,PROFILE-bcaf144148d89cdcea9a
aura_rsp,7ACE2B59C445091048D244029F64A125,IAC-F8D5034D57EE4B0C8849FCCE17CA3CA7,D0158-M03,Device-0158,MNO-C,PROFILE-bcaf144148d89cdcea9a
standard_rsp,883E35AA4C65A17EA2007E01DDB2A764,MID-475649D2168CD97FC81C2F71E288E328,D0121-M01,Device-0121,MNO-A,PROFILE-df8a6c7ff4683668eb1b
aura_rsp,5BF98BFD3AE69D97009332BD34D30C03,IAC-CB55EF64B88EC72036DBE4892F4B6EA0,D0121-M01,Device-0121,MNO-A,PROFILE-df8a6c7ff4683668eb1b
standard_rsp,F848C57DF3153DAF7750802150DB5AD3,MID-3E7CF54D64BD8B13149A49BCBBAB9F30,D0092-M03,Device-0092,MNO-C,PROFILE-22e38cf53812fe67ea71
aura_rsp,C843DBCE3A73EF20F280B96B6BF4B33B,IAC-312EE94D654BFEB7588E7964C112B7E8,D0092-M03,Device-0092,MNO-C,PROFILE-22e38cf53812fe67ea71
standard_rsp,60EEEB2E54B535132019C2481A03D33F,MID-61EF98BDE3D25DE973859C4D2EA2267D,D0181-M04,Device-0181,MNO-D,PROFILE-aaafc51902c0c000a521
aura_rsp,6FF20C092D153DE0E0246694F6AB7AEA,IAC-FA1EA5B1F7B49D249DAC4E41163F822A,D0181-M04,Device-0181,MNO-D,PROFILE-aaafc51902c0c000a521
standard_rsp,EE505B60654BF63C36E599CE9F3CD542,MID-9F1272249FFCA63458DE0D6546B097C0,D0219-M03,Device-0219,MNO-C,PROFILE-23917cc1aaa5fe31d574
aura_rsp,11BD2C642A45C33A5783ADE849D0011A,IAC-B03E0197E30457701DFB6F3BC58EFBAC,D0219-M03,Device-0219,MNO-C,PROFILE-23917cc1aaa5fe31d574
standard_rsp,B38141EFD7E752BA5D6E46BEA126E5B5,MID-67F3573054BFC706D54A581BBC6C2FFA,D0129-M01,Device-0129,MNO-A,PROFILE-753a3ef7c75853d75df2
aura_rsp,7C8C7E9B8A0393215FA0FA0F58218AC0,IAC-F8C40F1162CDA4541E67BE78D451EA24,D0129-M01,Device-0129,MNO-A,PROFILE-753a3ef7c75853d75df2
standard_rsp,05902055304F63A5E8C50E4C250EEB71,MID-DB3E136D205DA60BC9A1F7B07DC7D0BD,D0048-M01,Device-0048,MNO-A,PROFILE-e9c0d856d509e992250e
aura_rsp,69B46D75F4C05C43663792C5F35CC3EB,IAC-61D898FB47402F1581121D0A84F6743D,D0048-M01,Device-0048,MNO-A,PROFILE-e9c0d856d509e992250e
standard_rsp,43C37A8D3E58FED71FFD7C554E0DB882,MID-9A38AAC4FA4EF6FED5D3262BB877ACB4,D0084-M04,Device-0084,MNO-D,PROFILE-5d3ce45c6bb3fb3f1fca
aura_rsp,2FB9727FEF2E294D5990FECCE8B4E534,IAC-EA863187D5BDC94EEEED94F8BA96FA94,D0084-M04,Device-0084,MNO-D,PROFILE-5d3ce45c6bb3fb3f1fca
standard_rsp,B900793695F73B3C9E239A20559AAD0F,MID-09C83B70AB0B9D0898C23375A7BA9258,D0094-M01,Device-0094,MNO-A,PROFILE-a2308a4446c275dc5989
aura_rsp,56D3FDC2612D357FD122CD74F7DC7BCD,IAC-7C3082B365EDF0CD580AC9270194AB4D,D0094-M01,Device-0094,MNO-A,PROFILE-a2308a4446c275dc5989
standard_rsp,0FB2BB8C1FFAFF7EC71157B460390650,MID-B0BC00B48F1CDF190D2873B7D73D4BF3,D0066-M04,Device-0066,MNO-D,PROFILE-488cf2d239f2d9b4787b
aura_rsp,33BFBC0B39B33726AF0A72C0EA74135F,IAC-CC6E0B9803A8BA915D054EBC5E1A37B2,D0066-M04,Device-0066,MNO-D,PROFILE-488cf2d239f2d9b4787b
standard_rsp,86BBFCFE7294307804B0D5C0846CE689,MID-033831DC6D1112CA4ABC96BD29F17C06,D0061-M03,Device-0061,MNO-C,PROFILE-5940e337c017c744f905
aura_rsp,BAA8307DCD29EC2BD4D29CC8F9D6EE7B,IAC-C19053B415336C8FEDDCB6CE1FF3A3FF,D0061-M03,Device-0061,MNO-C,PROFILE-5940e337c017c744f905
standard_rsp,F83C9A77B4491592942545B8574293E1,MID-EF467C8992445F2ABE6496E81EFE3429,D0209-M03,Device-0209,MNO-C,PROFILE-d8274fff83bc058663cf
aura_rsp,C2675DB8606AEEFD31641951A996634E,IAC-93AD844A192E99F07C66DD5720ECDA5B,D0209-M03,Device-0209,MNO-C,PROFILE-d8274fff83bc058663cf
standard_rsp,62437FEF761A0D997A1003D5644CBB20,MID-01A0E61264DD89A484A2E65C7275B077,D0179-M04,Device-0179,MNO-D,PROFILE-edda5a7c3a5101fc5bb1
aura_rsp,89D57A4537A634B6FCD7E26988E63269,IAC-32DB951FFEF69D347B3595103BAFF632,D0179-M04,Device-0179,MNO-D,PROFILE-edda5a7c3a5101fc5bb1
standard_rsp,5AF1834E20D9232DFBE3A92996BE292A,MID-C0C7FCE4E575D0D880BB366849D579FE,D0220-M01,Device-0220,MNO-A,PROFILE-b56493d552574f2d1570
aura_rsp,8580D86B05A87C87973536F9F60AE875,IAC-C543BBF1A2C9D17BA9EAC69EF8B91508,D0220-M01,Device-0220,MNO-A,PROFILE-b56493d552574f2d1570
standard_rsp,89E55731A6673062D0AECEEA15A116F7,MID-8CD73210B402C7786C61F9EC23C4EF78,D0211-M04,Device-0211,MNO-D,PROFILE-745591845d1e26142998
aura_rsp,1B168D129515D44840CB92B7DC505070,IAC-162917E358602579E051397B4614F450,D0211-M04,Device-0211,MNO-D,PROFILE-745591845d1e26142998
standard_rsp,7D8F42C90FFDF620A699A163FD330664,MID-C3F0661EB30B44D7DC25A3604697A999,D0201-M02,Device-0201,MNO-B,PROFILE-2e8375eb85e80090b3e7
aura_rsp,64D7414A3B51D7437408A9E56FDA1BFD,IAC-96E32FFB0AA5A137FC22799F766D70AF,D0201-M02,Device-0201,MNO-B,PROFILE-2e8375eb85e80090b3e7
standard_rsp,3599BAEA659BE43EE8AB86B5A07F893A,MID-0992BBE80A09D8330AFF778016F23249,D0205-M03,Device-0205,MNO-C,PROFILE-1b5c269d6d455603e593
aura_rsp,F4C43B94A322C36FFAAD5514C56FA37E,IAC-5588E91CF19CB920909C82C174EA4012,D0205-M03,Device-0205,MNO-C,PROFILE-1b5c269d6d455603e593
standard_rsp,1B24EDA4DA53A735822D507784B0C797,MID-4968FF70E3CFB0F2BC149AFA74830108,D0064-M03,Device-0064,MNO-C,PROFILE-44d971823e1b163560e6
aura_rsp,C90A62D4759AE5EBF054038D8F73FA1A,IAC-FF0D9598FE96561B6E02FB9243FB7229,D0064-M03,Device-0064,MNO-C,PROFILE-44d971823e1b163560e6
standard_rsp,64DD00FC50CE59407186C580D2DBC214,MID-C7AE3C6E74A087AA572EAB129DBCE81D,D0068-M04,Device-0068,MNO-D,PROFILE-6ce232ccef8f9c6705a2
aura_rsp,A87632A36043F47921D207FD1977C0AD,IAC-2B1F8D98BC22DFB4C7FE4197899A1600,D0068-M04,Device-0068,MNO-D,PROFILE-6ce232ccef8f9c6705a2
standard_rsp,B95CCC71069DEB40BF658805074E7928,MID-84B3D6C4A108DDB44209FF2B6B0B3E0C,D0085-M01,Device-0085,MNO-A,PROFILE-1c78bc69d13d38601098
