protocol_mode,transaction_id,I_ac,sid,pid_h,op,mno,profile_id,profile_hash,profile_size,authentication_result,download_result,install_result,event_time_unix,network_egress,smdpp,eid,euicc_certificate_fingerprint,euicc_public_key_fingerprint,euicc_signature_hash,matching_id,server_challenge,nu,lph,opid,vk_t,proof_hash,Bind_t_hash,session_public_key
standard_rsp,133E235615A370AB8881DAA1FB1648C8,MID-E4B635A93DC80C00C8C56B6984466F7A,aura-smdpp.test,cd62907ef5cfef09296c6246cdf80ad57a93479436a3051b190220b294c26d2f,download,MNO-B,PROFILE-170f8177e789f63ef9d4,cd62907ef5cfef09296c6246cdf80ad57a93479436a3051b190220b294c26d2f,12207,accepted,completed,confirmed,1800813788,198.51.100.10,shared-smdpp.test,89049032000000000000000000000084,cf7c0f5497eaa5adddf7c6ebcc9dfb980fbbee38ed9df98a2c5403585a03136c,79d6e4460066155defcf804da74f5ba75071cf389513136dabdadd11ae7e54c6,7f4df5480150830182ea911be6b2e295d1cac542fc6530f5da9e4aad50e0bcfa,MID-E4B635A93DC80C00C8C56B6984466F7A,d5a10375413b8642bf1750b626fe8b83,,,,,,,
aura_rsp,C352FD859C1DE797647E6C1BE4DA3131,IAC-4039F4CCBA13384458A4797314937E97,aura-smdpp.test,cd62907ef5cfef09296c6246cdf80ad57a93479436a3051b190220b294c26d2f,download,MNO-B,PROFILE-170f8177e789f63ef9d4,cd62907ef5cfef09296c6246cdf80ad57a93479436a3051b190220b294c26d2f,12207,accepted,completed,confirmed,1800813788,198.51.100.10,shared-smdpp.test,,,,,,,zRkXLLcWGTpYrO_F147fN8LktIMi9KyLAAgRgLVO0O40956DfTktyAebLaqKZSG3,GscqF77dw9Fi4zlXbrG18w3MGsfzTNIbO9s_zlIsqAA,tgtG8vr5pQZnzGQKBahBMw,z-VBO21UuzVsbiaBcpdl0EiJilWoU3PMqUKiEutNmtg,a4b9be07db7fb51af7e24c202697ee7e24ac2a8e0b210845e42def36509f17e1,b3c772985870ef18cb912e4b452178ae80156aa5b84d1d074e8723c85e791f78,19YtyIwmwcprH6Z7wkIMKxL5yFM4g1OZjyyWy94MZAaOPnykKEI12EVD_J1v3FXdYOY1vx1qn_9lE8EKozmpG4k
standard_rsp,DB458F2220E79471D63005721CD49CEE,MID-2E07C8FFE9B716D7F4B57456BBE61F8B,aura-smdpp.test,6bb806c6087c54e7ed89deb23744a0ce305f8dbc947f8b531256dfa3e86a3afb,download,MNO-C,PROFILE-9e4a61288375de83dc07,6bb806c6087c54e7ed89deb23744a0ce305f8dbc947f8b531256dfa3e86a3afb,12207,accepted,completed,confirmed,1801814785,198.51.100.10,shared-smdpp.test,89049032000000000000000000000136,5a30965cc238838ace7649bce8ce37ba03e36f0eb48047bb24e3644daeabded2,452b84443ec33f3b5bd64355261cf710ce9ac91d2365db5b788d77cb26822b9a,79961db9439933a0fa5efaab0b099970d749af7309ae785edd0d9d9bdbf48331,MID-2E07C8FFE9B716D7F4B57456BBE61F8B,c525303622610bb7eeb52c83d11d4b81,,,,,,,
aura_rsp,21BA738A67D7CBAC3F7D8977990CF376,IAC-071359C773E04DA2C8363EB4487D7953,aura-smdpp.test,6bb806c6087c54e7ed89deb23744a0ce305f8dbc947f8b531256dfa3e86a3afb,download,MNO-C,PROFILE-9e4a61288375de83dc07,6bb806c6087c54e7ed89deb23744a0ce305f8dbc947f8b531256dfa3e86a3afb,12207,accepted,completed,confirmed,1801814785,198.51.100.10,shared-smdpp.test,,,,,,,kXJl6JBYd5YHabNYXm9ZjdhverA32L7I4jKgMeCcRe8ENmgMKhyml9XMiEGZI8yd,HUUukPzQyByzT_pBmgdrdtmZJCbr7-IIESdPBLJufXY,4bpYIwIK8KKlcN2w0CZNDQ,3E6d2Od-n_ahhA08S30YS4AwB7xfAatJVvS8IGZkvBM,bfc21c080e0a9b96cccbdbd84750ccd62dfa0cdc4f6237509ebdf7f0f50629e2,d02739596238297474eff4a31009d8a0f3906d2702cc0d23457e6c763053d0bd,FM_vx-1RaDLzb9xgPZKcfb9uUunJPjXoJgV9Qij8YsfMZjY14JYCq7XGHhvfZDTxT6tfnS8tJWLVmsVYz3InnkQ
standard_rsp,6097735AB2298716112956EB48417EE6,MID-72D8D75FAD339E1A31C022E1A88F6FBC,aura-smdpp.test,dd23d3d0105e2f8af115ca28633541b8cbc747bdf1581877bae63b803cafa669,download,MNO-B,PROFILE-56d33ed0551288e3b8b1,dd23d3d0105e2f8af115ca28633541b8cbc747bdf1581877bae63b803cafa669,12207,accepted,completed,confirmed,1801601342,198.51.100.10,shared-smdpp.test,89049032000000000000000000000090,ab71bf3e361fdc0cd45d6d430cc9bbcd1a7671bf7f940d984f4f288e47c4d08a,b834f1a1d0c26663dbfd4df15bd5c4221ce8df07528f391545532ba01450943e,5adfb95119791f3136abc349402f653db37f19bf896f3765f6e953cdccdffa3a,MID-72D8D75FAD339E1A31C022E1A88F6FBC,8e8b8b9cf9ed759c84dedffa19609f78,,,,,,,
aura_rsp,DF52D4E5710A84056DAF88B6EDEFAF2C,IAC-E8A5BAEFDD15DDBF915F98C2752BEEF6,aura-smdpp.test,dd23d3d0105e2f8af115ca28633541b8cbc747bdf1581877bae63b803cafa669,download,MNO-B,PROFILE-56d33ed0551288e3b8b1,dd23d3d0105e2f8af115ca28633541b8cbc747bdf1581877bae63b803cafa669,12207,accepted,completed,confirmed,1801601342,198.51.100.10,shared-smdpp.test,,,,,,,nZyRSCDJEPlK2xC5W4XepJxrarZdGauYsRxvVe5LsO_PzWGtSC8l65lVCoffwa6X,q6CibrTWldT_7cMX6iAqK3jtS6s7uIungwq1k8RIcTE,sd2FqTNHlu11oymF9tL9Jg,9fHGJpxhY0y5yjJQoCUlomZQ7M-U6at1DF2-59oxMRw,48e3f4557b659cd6703b5071073fbb7e8b3bf803ba0f99b6406b23989c085214,7d1f52e342d695b7776e77c8d8129b75c01fabb92258071f1ebe711a67a79d65,eGcoSORez34hVhlj8BSsBQfChmfFoJbo040T-iYJUbqADCQ9KzTWL-VxQ4QjVQnh4x9qlkgF-3TEaHO2wkqBs6E
standard_rsp,F5598F7FAA76AD6BC6B0F0494AEF895C,MID-206AB9A908E76BF31D13D5C6B9C4084B,aura-smdpp.test,9f8a6c0890b9c27f5ac31c2f2eb3809d72838d8a7d5d86d56853e9687ae4aedd,download,MNO-B,PROFILE-e09889b6a1e23cc43c37,9f8a6c0890b9c27f5ac31c2f2eb3809d72838d8a7d5d86d56853e9687ae4aedd,12207,accepted,completed,confirmed,1802568401,198.51.100.10,shared-smdpp.test,89049032000000000000000000000223,0fc774ae9dde544443857cecb25a455fbcdbdaad09e05ea1556c27ab0234aee3,cf388b5b4665fd2b965f34bb5590d531cdfa630388240a1183aee1a9a65b5096,aadfdd034bff08e70346e75218d59e7ab4d2c56ae42e6fae36fa73edd2b7264e,MID-206AB9A908E76BF31D13D5C6B9C4084B,ac4c94521861d3477c51b729c93c49c9,,,,,,,
aura_rsp,FF89B440A9C26A2FDE08B0AEDA6F3B67,IAC-7551CBBB63FC36E692342F6EB31BFFFE,aura-smdpp.test,9f8a6c0890b9c27f5ac31c2f2eb3809d72838d8a7d5d86d56853e9687ae4aedd,download,MNO-B,PROFILE-e09889b6a1e23cc43c37,9f8a6c0890b9c27f5ac31c2f2eb3809d72838d8a7d5d86d56853e9687ae4aedd,12207,accepted,completed,confirmed,1802568401,198.51.100.10,shared-smdpp.test,,,,,,,Oi_Y8E7gA1xyrXP408DYn6bGUXTp-LtzIiwO4bTisVuDOzpmvbRIlL5bgPBlj4CM,5ktMWbCBxxAn5z11Av3f8_-u_OswnqDvHAkQB-FVTw8,Kjiz5AF1vBKTMck0DqbqHw,Vwq3kmR54vnXAz7L10jYcRFbdMrqseK4H5BntmD-iQA,4cb3af5ec6f22f8b0b21e9dd6c6cac6a7af8a198b8557aa20c64b90078ddf6c1,c3a961f54c8c2403e0e4d3b5a7548094983c76fa221ded39d3006d298bcb9da3,svsmvQ4CpFHu-m_dmjJYsq_SBWkio-NmmZV-PzF3CWCJg6Ctd6DvTgajurozQxzNII2O0cq6auTHtkZBqSDoyLk
standard_rsp,F326E711D590F73C0D4E8C2C6F66395F,MID-A67DF420AACF21EAF94193177BB59B07,aura-smdpp.test,dbceccb8e3b94baa453a6e43ca71b86655dcb263e94fc85439a9c7e1cbe0ae87,download,MNO-B,PROFILE-02c8581a41e67e4e02ae,dbceccb8e3b94baa453a6e43ca71b86655dcb263e94fc85439a9c7e1cbe0ae87,12207,accepted,completed,confirmed,1800725478,198.51.100.10,shared-smdpp.test,89049032000000000000000000000175,fd9f856c81b67183732cbcbce19106fb455df276c69f3433e666e5d610ab5e6c,a34a5750a29e090d1a6801b9e678a6aaf95989c744f9be95db332cb22935550c,8664d3e9dcd33e2b7e5971c3373f8a6db5a1991415c42f144ab599db198f9ad5,MID-A67DF420AACF21EAF94193177BB59B07,8315cc1d5e7e16e959a083dae46fd9c0,,,,,,,
aura_rsp,DE5D82062DC9B561759347E135D3C99C,IAC-AA4884210E7FD97B7E157B644E86FDD2,aura-smdpp.test,dbceccb8e3b94baa453a6e43ca71b86655dcb263e94fc85439a9c7e1cbe0ae87,download,MNO-B,PROFILE-02c8581a41e67e4e02ae,dbceccb8e3b94baa453a6e43ca71b86655dcb263e94fc85439a9c7e1cbe0ae87,12207,accepted,completed,confirmed,1800725478,198.51.100.10,shared-smdpp.test,,,,,,,HEht4gceTzgjQh9VN-W2_00Md32XyaordHs6v7wspC-mSrO_qwS817JDz-Ob6DTb,39t6GSE34ziE11KLiWf9GfWe9LRISC8Wb2ik83IeK4E,sGQBUZVOO4XuGfQD3hX8gQ,nZooZkAEArfvirZv0kDUegLDM7sWjquvYllg1AJbK4U,c5eba2c9d7839a4bb3735bb5fcbf51135691b24c8f7d3b325151e74e733763ed,a5b8d4db8dbd773a92645a6a449091600fca3f7a1134b9b0c41d790c0062abf6,bVxoasppzv74Zz4h9P0C-pv3Zob5o5gwg2vFuOuRweBHs-WJbYy4rMAZEN2j4F8KQjLiMrdSC-Xf8pLkNmIZTjM
standard_rsp,CCBA3BCA0B7B5792514EF61F4B1EC5EA,MID-914988444F985F89B246E3AF11F1BBFD,aura-smdpp.test,f39105b4e971a25a69995e3fb84d7554f2e50b492dc10c0772f27d6072131dfb,download,MNO-B,PROFILE-22a678c727760cfb85fb,f39105b4e971a25a69995e3fb84d7554f2e50b492dc10c0772f27d6072131dfb,12207,accepted,completed,confirmed,1800352265,198.51.100.10,shared-smdpp.test,89049032000000000000000000000124,cb586964e69b62c1229cf979fafacc4418e773f465e4ce5234cbe303aadf7d0b,2a9590cb7219d69ad7651765b5b1006d250d3f025398ad7bb115bd81d90802d7,3bea5ff9157a28565928bf1efcf8c3a71169f75651f819d1111769f486a3cb02,MID-914988444F985F89B246E3AF11F1BBFD,3c8fe6a4c8c70123eeff77f2db9aed2e,,,,,,,
aura_rsp,842D3270A034F33868F9A689EC328A10,IAC-3757783AC1CF3F26F62FD1C8336DEC64,aura-smdpp.test,f39105b4e971a25a69995e3fb84d7554f2e50b492dc10c0772f27d6072131dfb,download,MNO-B,PROFILE-22a678c727760cfb85fb,f39105b4e971a25a69995e3fb84d7554f2e50b492dc10c0772f27d6072131dfb,12207,accepted,completed,confirmed,1800352265,198.51.100.10,shared-smdpp.test,,,,,,,BlBUWrnPryouY4R_HxSIGaHrxheOtc3tMqQVqs6TLEIQxHK3-CfiEDCTmrgERKT1,c1UjGUBd6nGjCVEYeSto1MT600U2mV4fkfFE_1gm_xc,JKTtYQPNX0DrRUrjvCyjpw,hUuJ-gV6nqrwfrZjGsIpJ_mRCtlUKjwBYHP1cXgEehg,a15f4e085f585a8fc7fb47be50723e8b15fb2ceb048421db6614b6a8a8e4c3f6,83f50111f7ed418865ca9cc1756d9b45e10fcdad3b8ca3f15567656d54fb3220,N5eLwn3xBy2f8-sGb_tnZPWXoItgMvbCPePoF_lOi50OG0oLAIvHbHB5RDWHCSCO9GSkkR0BHM_wBndKIJywSgI
standard_rsp,D1B6630B72813C85F490828A09E77410,MID-57577365D6E2E652CCFF38F21E0593B8,aura-smdpp.test,9ff2638bb9f3373c4b38d4ddd282be18967765e4a41a2cbaf4cba9276b4740b2,download,MNO-D,PROFILE-97c6cf0c1e2c23a288aa,9ff2638bb9f3373c4b38d4ddd282be18967765e4a41a2cbaf4cba9276b4740b2,12207,accepted,completed,confirmed,1801388924,198.51.100.10,shared-smdpp.test,89049032000000000000000000000031,3542a40393d550429ef5d49284ef5d88d69fce38a95fe2115d4e7026c25b7c54,db9e89e8b2653322976f9db14be440b1ed22e900fdf97d41a2beea70c88006bf,1e3eaa7c883311f137033db0435b7d7c5ad21fec329498f70694f8dd14342d79,MID-57577365D6E2E652CCFF38F21E0593B8,607c4edd51ffd3f43a83f81c86131baf,,,,,,,
aura_rsp,86BC02CB1462E460A30B2F95C564343E,IAC-1A93323EF43C0B32932CA1E05A22295E,aura-smdpp.test,9ff2638bb9f3373c4b38d4ddd282be18967765e4a41a2cbaf4cba9276b4740b2,download,MNO-D,PROFILE-97c6cf0c1e2c23a288aa,9ff2638bb9f3373c4b38d4ddd282be18967765e4a41a2cbaf4cba9276b4740b2,12207,accepted,completed,confirmed,1801388924,198.51.100.10,shared-smdpp.test,,,,,,,TOjJTF7tGXxw0H2nmm-H7wKvR1eX6rEW2P8pgj9DSLtkUisLh24jAwUdmD_kjRti,I756j6ohSs2qJxgtMUs2S8WjaUUCEfvJwhn1NTW3_ag,HqRAbK8yj7AXJ_4wxDCH7g,_8kts4a5e_9h0joNXxPdSoCuBWpX_UdgsLeh_1ISf-4,8b9dbd5f26d2b1ab8d148e8ffb838fe6e1f648826fe6f7201e161de11b09c3c9,cbeec2d93210926edff132ea136ec4ab968c07da246ece2fe0ae62cc61764701,Fddog1YN58bUoSvTjZPTy1rVzcgS9ovn46d67_daLLAudAZyb72YhkrbEHQsqbWfpvwPZl-hYzaKADKMz5dPEZA
standard_rsp,F0F359A84638C67BE084A06DBC5E2B51,MID-675C4B29D0F4AE4F3291EBA01C40863A,aura-smdpp.test,3195a4094875bbb3c49a1fed8d68ef77069adadb112fbf77c7242a2892989d57,download,MNO-A,PROFILE-0e2b1dbd9d9479a8631c,3195a4094875bbb3c49a1fed8d68ef77069adadb112fbf77c7242a2892989d57,12207,accepted,completed,confirmed,1800949481,198.51.100.10,shared-smdpp.test,89049032000000000000000000000050,f02b93ff082b9aaecfcc4ade1a1e22d54318fa8f2aa965e54664e0cefaf3ea63,d3d7023478e707861158f65e714ea3accce8deee946acd524dbba08bb33ee7fc,b94cf2d872b73ec2efa97e4a1063a6dc9d7ccf51e8a83ba986bb9ffc2377102b,MID-675C4B29D0F4AE4F3291EBA01C40863A,2507b43449e11e070a96653ee50504e7,,,,,,,
aura_rsp,8FEDBED293994A430388FDF37F4BF945,IAC-D446E33FECC837BDFB95C9514F0157AD,aura-smdpp.test,3195a4094875bbb3c49a1fed8d68ef77069adadb112fbf77c7242a2892989d57,download,MNO-A,PROFILE-0e2b1dbd9d9479a8631c,3195a4094875bbb3c49a1fed8d68ef77069adadb112fbf77c7242a2892989d57,12207,accepted,completed,confirmed,1800949481,198.51.100.10,shared-smdpp.test,,,,,,,uuNhKdGWUySbxAh-BXsYkovpJzBR06dxcaNKfN9wzpuxPVtrp_4ar0L8fAuV8xaX,0GzGkvScfTLBCUjGIp5JsOpw3jL2IRDdj6opoLvHfVk,02M45q2_XK-nMIbSAgdSUQ,vXLwA_ZCPC4qClamMzOvVaLx9y6JUKTPwldkO7hIaXI,b5cf03daa8f5d3e26011c0c96f53eeb442d82ea26d18c700a7c92256a4a09876,4caae5250bda365978a44225ed96ee0e902731d178a96e42312afb6a037a73f6,HXMujexLrKc9Xv0Zbhe78WIIp8iisFQ2FWQis-KnYD7MqLEcozeKF3R_BN6NEZkHfX_I89nEfh3Fa4oKP9vnhv4
standard_rsp,465FD39B5ED85BDCF49CE1D9EB09AF4F,MID-8E7A686CAD0D6BA699B1835DD7E405E5,aura-smdpp.test,53e8ff4e7e9166bcc374f89413ac24f041abb81cff8c4abcdb99650c34644919,download,MNO-C,PROFILE-b96707b42cb3e6ee1a5d,53e8ff4e7e9166bcc374f89413ac24f041abb81cff8c4abcdb99650c34644919,12207,accepted,completed,confirmed,1800038970,198.51.100.10,shared-smdpp.test,89049032000000000000000000000245,8281ee5e9ce831a2599225b5c7b0d873c7e9660ed27e8ff73b83dffdf1221752,2e7a52413b8e4734161a38618c526c561646a685c3117a626d3d497581093aa9,79e7461976711a5f619f257c378dd454f3079f10bd035333eb8231af1336cf3e,MID-8E7A686CAD0D6BA699B1835DD7E405E5,41d54b31358bee382fb52eaff75b51bd,,,,,,,
aura_rsp,4021724227A81742CD1D04BF1F8FBBC3,IAC-757A537F75465D1FB88D56B647105319,aura-smdpp.test,53e8ff4e7e9166bcc374f89413ac24f041abb81cff8c4abcdb99650c34644919,download,MNO-C,PROFILE-b96707b42cb3e6ee1a5d,53e8ff4e7e9166bcc374f89413ac24f041abb81cff8c4abcdb99650c34644919,12207,accepted,completed,confirmed,1800038970,198.51.100.10,shared-smdpp.test,,,,,,,eB1vQ4wZI9gh4FsyQ4-H3yuDuY1x4xrR7-O6iqFShrmbTEaIBajtBoVshBmL6SlN,FplDWOG3HHnMcGX5vy8SXw7OszwUmygBwIPT8lEt-z4,Uwf_sL2SExK4X_w7uTefrg,PQoTQCiQLBn31Ex6vZWNAGydF4eZdjliDyBabkwxUig,ed758a64ce58fe5b688cd95ac90818d4869034ded2dbc993c3f5aa4107501e17,90d31fbf80f177bf6f7acbc193969f4e4a24b25e12b8af071d38af23a5898475,g2rJMCv-n0Yo_kP5J_AcNECB__I3nxS_sMOicyS3ieAYzDz-fAIbQIluOwBcHoK3p1ph3qQhtAOqX7XfCXvcEOk
standard_rsp,49B6260E395744E4B15C96D1A3FAFCC9,MID-0C2474E5A3E935065FB71D40E96425EC,aura-smdpp.test,73f0e573aa90c30e34ad621db38c84dbb1682999ef0c6c848ec6109c153f281f,download,MNO-D,PROFILE-3d8deb89a097866cd684,73f0e573aa90c30e34ad621db38c84dbb1682999ef0c6c848ec6109c153f281f,12207,accepted,completed,confirmed,1800221884,198.51.100.10,shared-smdpp.test,89049032000000000000000000000124,cb586964e69b62c1229cf979fafacc4418e773f465e4ce5234cbe303aadf7d0b,2a9590cb7219d69ad7651765b5b1006d250d3f025398ad7bb115bd81d90802d7,aa505e46751114ad3d452f4724872f699e840e48630258e5d364e3a186312a2c,MID-0C2474E5A3E935065FB71D40E96425EC,50d02bf1fd5b85252bab848e71f8d9d2,,,,,,,
aura_rsp,742DFD94F98A3285CF6A49BD8599F420,IAC-E39A18C7EDEFAEA4FF58A702151E2B7F,aura-smdpp.test,73f0e573aa90c30e34ad621db38c84dbb1682999ef0c6c848ec6109c153f281f,download,MNO-D,PROFILE-3d8deb89a097866cd684,73f0e573aa90c30e34ad621db38c84dbb1682999ef0c6c848ec6109c153f281f,12207,accepted,completed,confirmed,1800221884,198.51.100.10,shared-smdpp.test,,,,,,,J48_l7JsVJZunRIfI7oMElbqjoJ8Rp-7x6i1yUA29kw1nn29vnyfl6BrgIr2O9cc,d4h6ulW1RQ-IqC5PT66JzO1QuqeDx6I-taeidkAmeKU,b1cU73cyEJlPASMbur1iuQ,0PTXOsjRXqGsxiesNGMJgBOKzU8ycKDrcsB2KrUJQ8U,8d504034e8f55d0b20a6f952d321903ea4a18db62c54a89bf8315f152749592f,e51ce0773083ddac8577f1f9e4f4cb1b1785750e76fa8032609042bed04ecc57,189NdvoSccxlXOZhO5XqSFh4MPGQlges-4N3j2tz5QjwFaeA-OzEUOJOaZ7VO2pOlSXJ_bRYMB6ja9nImwsW5p4
standard_rsp,DB2787681FDDD86DE47E8C40743B9DE1,MID-C32EB6AC3F19726E243DB22A3E2C03F6,aura-smdpp.test,fac7fb4c8cf90afd136418390f182ab7a8c45988add4562de353da02fbefd459,download,MNO-B,PROFILE-7cb312c87d0552931612,fac7fb4c8cf90afd136418390f182ab7a8c45988add4562de353da02fbefd459,12207,accepted,completed,confirmed,1801188577,198.51.100.10,shared-smdpp.test,89049032000000000000000000000217,e8ff53cbebc0986120a9e8ca12977aa1ac136871c4305ba26076231511fe1750,e84e26ccb5ab23a45948ae3618e771e4d618c39281df242d40ac8965d00d7481,1bfea4c021e299c526a4a7fb383b9492f90c4dad7185f2abe5d0a0a1fbd5c87f,MID-C32EB6AC3F19726E243DB22A3E2C03F6,23cdf0b52141f8e2f80b6b100b49bd03,,,,,,,
aura_rsp,4911B05502B549B0D42E1EDD88B934DF,IAC-20B39F6F0BB4E214C55D3B8C86E86BB3,aura-smdpp.test,fac7fb4c8cf90afd136418390f182ab7a8c45988add4562de353da02fbefd459,download,MNO-B,PROFILE-7cb312c87d0552931612,fac7fb4c8cf90afd136418390f182ab7a8c45988add4562de353da02fbefd459,12207,accepted,completed,confirmed,1801188577,198.51.100.10,shared-smdpp.test,,,,,,,x1MV44zwQcs-qFQ1D4WyjMrCCkNipHYwb0c238F9RVqFLuNFvV_p2B_TRH_FyBO8,GMgox7FtYdscSOqh9VvdvR6jdeEbLbXjvjllaGtZe2o,BSm21HAGcK5NCItp19BpJQ,igScSvESdLD2fgcgpAzDmh5-UFXk7_Fc6M39Zq42ROo,f7e222088311d73a48de614c79aec414e9c2560021f53bd931360f0d3e6384a7,ac2ebfd808e3e9edd8a75bd780e42700fb45cd6733c47b2d8632b982913e782f,9THD2kz6MqhQMQVHJWxr_MEYUKUdBq0Sw-Glx8_GRuJnkDJtqHylZjox8nm3Yg5hfjwmjL7B_31gRTuehuIbT5Y
standard_rsp,8EFB9B8E0F18466E242386BF696B2EBE,MID-64D32E9FEB6948FAFB91545E48D25CDB,aura-smdpp.test,aa50abd4adeb3b3e65d091cc636a2d25dec3467f8ff8fc01afe8f83e12a27e1b,download,MNO-B,PROFILE-4fe8fde2ca400f105af8,aa50abd4adeb3b3e65d091cc636a2d25dec3467f8ff8fc01afe8f83e12a27e1b,12207,accepted,completed,confirmed,1800426286,198.51.100.10,shared-smdpp.test,89049032000000000000000000000235,44bf2626307e4d1aa3323f68ac3934d56f81c23af36af2667a95bad5d49f315a,ab1037e7913b0ab60c4e173c8b6c9e445f9fd11ccfb65c46c07cd273231dc12c,6101c1aa2a6455b13b2373cc80d4df721476db335c5bd3f258b391cbae5d161c,MID-64D32E9FEB6948FAFB91545E48D25CDB,08414dccf250657537f38f87744cbe94,,,,,,,
aura_rsp,E7C17246CFDCA796C4C13B794AEEED6F,IAC-CF21785C1CD1745A47D144139D5205EF,aura-smdpp.test,aa50abd4adeb3b3e65d091cc636a2d25dec3467f8ff8fc01afe8f83e12a27e1b,download,MNO-B,PROFILE-4fe8fde2ca400f105af8,aa50abd4adeb3b3e65d091cc636a2d25dec3467f8ff8fc01afe8f83e12a27e1b,12207,accepted,completed,confirmed,1800426286,198.51.100.10,shared-smdpp.test,,,,,,,FzBnk7yhOzyExT1ngxBljMgGsIZfonb50HEDlz9w13zzXC_MiSgNxxgWSwEaCyF_,sRe3nA4fN86GJhNG9nHC9VbbQPXQdWfjLSUEMdEL49g,o6AWbDvHau4lHu3NCJBCVQ,y1znvWuxf6lot6kmln6egwCiUdCXcMw-ea9B1DPZkOc,f2ebc9ce5d574eb5ba741414f5e58c0f708bf2a3c3c53199f50abe0996cd40eb,45938c04fe1ec6da96a0891d4d7e3debf5231064a551074e8b12152605af84d3,YtuWPnvY09V3OIa212f211A4Nbf5fzMhg2YvYhEZ-hMqAnS_iKm1AvTIYqdJK-oT1DoIFh8nmpqZlTuDdH6G6m4
standard_rsp,03EC5730071C4F2C08819D06DFE20A0C,MID-D245399002C13737F56E7E4AF6420B95,aura-smdpp.test,605e004a9daa0a287a66f74da0cf471366f63433518577c74f22280954778934,download,MNO-D,PROFILE-702c9ef3899a9cbc5418,605e004a9daa0a287a66f74da0cf471366f63433518577c74f22280954778934,12207,accepted,completed,confirmed,1800519361,198.51.100.10,shared-smdpp.test,89049032000000000000000000000011,e4b033ce3dc71a2945f9a3732524b04e251d4ca31d8e04fe76cd856473c26304,cd4edd5619302a6f08f531a3887473193efb0e103c9ed5950c6d0a4e9b39de37,2e6b85977f20cea3635083a0f1b218b78a7858afddd0382311c448e30d6d6866,MID-D245399002C13737F56E7E4AF6420B95,3a8135b8f5c3b6fc52f680513de70005,,,,,,,
aura_rsp,94FA67D69F51981FB47466D2EC99D071,IAC-0B27327563930A4381A02547B4D533BF,aura-smdpp.test,605e004a9daa0a287a66f74da0cf471366f63433518577c74f22280954778934,download,MNO-D,PROFILE-702c9ef3899a9cbc5418,605e004a9daa0a287a66f74da0cf471366f63433518577c74f22280954778934,12207,accepted,completed,confirmed,1800519361,198.51.100.10,shared-smdpp.test,,,,,,,4ZlPWjY90YWeboQJVHWLNdpqmrG9wgKyhNPJp7Wp0scO6iIRlkRDm4MOn5k_PrEV,pJsOCxPLnY0zpFYT3ocp57pUY19YMCdWg7CdjMgoOiY,itbaytCL884P_h20cSngWA,5HsLr8lNISUhuBR-n9bvXJGTNkEL5bfXEG9oYK0ZDHE,1e10c76b3219d9d7cf637b5f7265caf2e0998b91ff4c5e500e79301819a16340,023ba18cb83f20a1866707442953363b8c70438253d87bfcb85ded784d609d79,im06enYTqMV5gt-BtYIZ_wlKela4k5jnGChgoKf8yqkA7l6gU7wXu5rrJwcGrJOtIEQ82rVkemw_TPqsTMFkK8I
standard_rsp,88AF1DC2A697BA980744E2F0D49CF2BB,MID-5F4E43DCBC32752824B391AC656142A0,aura-smdpp.test,b2f4fa3aed201ccfbade6ee6a1c0518f46c84e3de2ef2ae2acb5b9b570345a04,download,MNO-A,PROFILE-d1c05dcc550845ed44b7,b2f4fa3aed201ccfbade6ee6a1c0518f46c84e3de2ef2ae2acb5b9b570345a04,12207,accepted,completed,confirmed,1800462773,198.51.100.10,shared-smdpp.test,89049032000000000000000000000025,dbf06e90dd732985a570d4e91fda3d592ba3b7d667bcd0b208236263d757b0b9,ffb860db645e43bf1220fc276d1abfaa95f40abc97e3b5948ac1ad0b16503b46,cc4674a3f14436585ca9886bbcedf9ac2399986063fe80853c07cf0072b1576d,MID-5F4E43DCBC32752824B391AC656142A0,1b3ed858c305ebff0046183691e38953,,,,,,,
aura_rsp,DD43C95A61183B302F76310D1E91D9E9,IAC-9124B5E93100BEBDB5C72AEAD10C1E63,aura-smdpp.test,b2f4fa3aed201ccfbade6ee6a1c0518f46c84e3de2ef2ae2acb5b9b570345a04,download,MNO-A,PROFILE-d1c05dcc550845ed44b7,b2f4fa3aed201ccfbade6ee6a1c0518f46c84e3de2ef2ae2acb5b9b570345a04,12207,accepted,completed,confirmed,1800462773,198.51.100.10,shared-smdpp.test,,,,,,,TErVKmCS3gkT9gL7BQrC5rf6O0UsuyHUijry38zaMLKhnL9y7OZ2XhnBisxc_Inf,5fz_bMlCO6_QTM97QzQqb_Ju8pxxsLGkat_E9eVXWvs,hHqlHTyDQLfX9ukoymo3kQ,B3uXueoiF1eCU5quapx_KJxssKIL0cd7wToFz-Jz-yw,675003ffbbd0eed9b4e95903f233faf264628a6e77b28cb388c731abe6d14720,639c3fcabe550612036497d5144f6dd013c5433eddf263da0fe52fee1a006f87,hAPe1HAgwlYFTHIsmWTJxGjqJUxPSJmfDNnrM0G3PpeD2xCidamGPdcOLsB9FqjwXx36jklogsHi1V1dAQGEdMo
